?cls	?xref
<http://purl.obolibrary.org/obo/UBERON_0002063>	"EHDAA2:0001839"
<http://purl.obolibrary.org/obo/UBERON_0002063>	"AAO:0010505"
<http://purl.obolibrary.org/obo/UBERON_0002063>	<http://linkedlifedata.com/resource/umls/id/C0225857>
<http://purl.obolibrary.org/obo/UBERON_0002063>	"EMAPA:16237"
<http://purl.obolibrary.org/obo/UBERON_0002063>	"UMLS:C0225857"
<http://purl.obolibrary.org/obo/UBERON_0002063>	"NCIT:C34299"
<http://purl.obolibrary.org/obo/UBERON_0002063>	"NCIT:C34300"
<http://purl.obolibrary.org/obo/UBERON_0002063>	"UMLS:C0231084"
<http://purl.obolibrary.org/obo/UBERON_0002063>	"FMA:70303"
<http://purl.obolibrary.org/obo/UBERON_0002063>	"VHOG:0000177"
<http://purl.obolibrary.org/obo/UBERON_0002063>	<http://linkedlifedata.com/resource/umls/id/C0231084>
<http://purl.obolibrary.org/obo/UBERON_0002063>	"TAO:0000154"
<http://purl.obolibrary.org/obo/UBERON_0002063>	"EHDAA:480"
<http://purl.obolibrary.org/obo/UBERON_0002063>	"ZFA:0000154"
<http://purl.obolibrary.org/obo/UBERON_0002063>	<http://en.wikipedia.org/wiki/Sinus_venosus>
<http://purl.obolibrary.org/obo/UBERON_0002063>	"Wikipedia:Sinus_venosus"
<http://purl.obolibrary.org/obo/UBERON_0011091>	"FMA:87594"
<http://purl.obolibrary.org/obo/UBERON_0003052>	"NCIT:C93172"
<http://purl.obolibrary.org/obo/UBERON_0003052>	"XAO:0000016"
<http://purl.obolibrary.org/obo/UBERON_0003052>	"EMAPA:32857"
<http://purl.obolibrary.org/obo/UBERON_0003052>	"DMBA:16810"
<http://purl.obolibrary.org/obo/UBERON_0003052>	"VHOG:0000649"
<http://purl.obolibrary.org/obo/UBERON_0003052>	"TAO:0000042"
<http://purl.obolibrary.org/obo/UBERON_0003052>	"EHDAA:5789"
<http://purl.obolibrary.org/obo/UBERON_0003052>	"EHDAA2:0004395"
<http://purl.obolibrary.org/obo/UBERON_0003052>	"AAO:0011064"
<http://purl.obolibrary.org/obo/UBERON_0003052>	"ZFA:0000042"
<http://purl.obolibrary.org/obo/UBERON_0003052>	<http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=2076>
<http://purl.obolibrary.org/obo/UBERON_0003052>	"neuronames:2076"
<http://purl.obolibrary.org/obo/UBERON_0002408>	"EHDAA:3422"
<http://purl.obolibrary.org/obo/UBERON_0002408>	"FMA:9870"
<http://purl.obolibrary.org/obo/UBERON_0002408>	"MA:0000483"
<http://purl.obolibrary.org/obo/UBERON_0002408>	"EMAPA:19031"
<http://purl.obolibrary.org/obo/UBERON_0002408>	"VHOG:0000537"
<http://purl.obolibrary.org/obo/UBERON_0002408>	<http://www.snomedbrowser.com/Codes/Details/243956000>
<http://purl.obolibrary.org/obo/UBERON_0002408>	"UMLS:C0225969"
<http://purl.obolibrary.org/obo/UBERON_0002408>	<http://linkedlifedata.com/resource/umls/id/C0225969>
<http://purl.obolibrary.org/obo/UBERON_0002408>	"EHDAA:5378"
<http://purl.obolibrary.org/obo/UBERON_0002408>	<http://en.wikipedia.org/wiki/Parietal_pericardium>
<http://purl.obolibrary.org/obo/UBERON_0002408>	"NCIT:C94500"
<http://purl.obolibrary.org/obo/UBERON_0002408>	"Wikipedia:Parietal_pericardium"
<http://purl.obolibrary.org/obo/UBERON_0002408>	"SCTID:243956000"
<http://purl.obolibrary.org/obo/UBERON_0005656>	"VHOG:0000532"
<http://purl.obolibrary.org/obo/UBERON_0005656>	"EMAPA:17165"
<http://purl.obolibrary.org/obo/UBERON_0005656>	"EHDAA2:0000987"
<http://purl.obolibrary.org/obo/UBERON_0007272>	"VSAO:0005000"
<http://purl.obolibrary.org/obo/UBERON_0003075>	"RETIRED_EHDAA2:0001252"
<http://purl.obolibrary.org/obo/UBERON_0003075>	"FMA:293879"
<http://purl.obolibrary.org/obo/UBERON_0003075>	"VHOG:0000068"
<http://purl.obolibrary.org/obo/UBERON_0003075>	"NCIT:C34225"
<http://purl.obolibrary.org/obo/UBERON_0003075>	"TAO:0000132"
<http://purl.obolibrary.org/obo/UBERON_0003075>	"EMAPA:35593"
<http://purl.obolibrary.org/obo/UBERON_0003075>	<http://linkedlifedata.com/resource/umls/id/C0920623>
<http://purl.obolibrary.org/obo/UBERON_0003075>	"EHDAA:902"
<http://purl.obolibrary.org/obo/UBERON_0003075>	"UMLS:C0920623"
<http://purl.obolibrary.org/obo/UBERON_0003075>	"ZFA:0000132"
<http://purl.obolibrary.org/obo/UBERON_0003075>	"EHDAA:346"
<http://purl.obolibrary.org/obo/UBERON_0003075>	"DMBA:15565"
<http://purl.obolibrary.org/obo/UBERON_0003075>	<http://en.wikipedia.org/wiki/Neural_plate>
<http://purl.obolibrary.org/obo/UBERON_0003075>	<http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=1362>
<http://purl.obolibrary.org/obo/UBERON_0003075>	"DHBA:10153"
<http://purl.obolibrary.org/obo/UBERON_0003075>	"AAO:0011072"
<http://purl.obolibrary.org/obo/UBERON_0003075>	"XAO:0000249"
<http://purl.obolibrary.org/obo/UBERON_0003075>	"BTO:0001765"
<http://purl.obolibrary.org/obo/UBERON_0003075>	"Wikipedia:Neural_plate"
<http://purl.obolibrary.org/obo/UBERON_0003075>	"neuronames:1362"
<http://purl.obolibrary.org/obo/UBERON_0004663>	"MA:0002901"
<http://purl.obolibrary.org/obo/UBERON_0004663>	"FMA:14156"
<http://purl.obolibrary.org/obo/UBERON_0004663>	"EMAPA:35139"
<http://purl.obolibrary.org/obo/UBERON_0007831>	"MAT:0000181"
<http://purl.obolibrary.org/obo/UBERON_0007831>	"EFO:0000946"
<http://purl.obolibrary.org/obo/UBERON_0007831>	"FMA:24141"
<http://purl.obolibrary.org/obo/UBERON_0007831>	"ZFA:0000407"
<http://purl.obolibrary.org/obo/UBERON_0007831>	"TAO:0000407"
<http://purl.obolibrary.org/obo/UBERON_0007831>	"VHOG:0001156"
<http://purl.obolibrary.org/obo/UBERON_0007831>	"MIAA:0000181"
<http://purl.obolibrary.org/obo/UBERON_0007831>	<http://en.wikipedia.org/wiki/Pectoral_girdle>
<http://purl.obolibrary.org/obo/UBERON_0007831>	<http://linkedlifedata.com/resource/umls/id/C0427245>
<http://purl.obolibrary.org/obo/UBERON_0007831>	"UMLS:C0427245"
<http://purl.obolibrary.org/obo/UBERON_0007831>	"AAO:0000754"
<http://purl.obolibrary.org/obo/UBERON_0007831>	"XAO:0003063"
<http://purl.obolibrary.org/obo/UBERON_0007831>	"AAO:0000422"
<http://purl.obolibrary.org/obo/UBERON_0007831>	"NCIT:C33547"
<http://purl.obolibrary.org/obo/UBERON_0007831>	"EHDAA2:0001420"
<http://purl.obolibrary.org/obo/UBERON_0007831>	"VSAO:0000156"
<http://purl.obolibrary.org/obo/UBERON_0007831>	"Wikipedia:Pectoral_girdle"
<http://purl.obolibrary.org/obo/UBERON_0005729>	"ZFA:0001453"
<http://purl.obolibrary.org/obo/UBERON_0005729>	"TAO:0001453"
<http://purl.obolibrary.org/obo/UBERON_0013479>	"BTO:0004128"
<http://purl.obolibrary.org/obo/UBERON_0013479>	"CALOHA:TS-0573"
<http://purl.obolibrary.org/obo/UBERON_0001779>	<http://en.wikipedia.org/wiki/Iris_stroma>
<http://purl.obolibrary.org/obo/UBERON_0001779>	"FMA:58526"
<http://purl.obolibrary.org/obo/UBERON_0001779>	"EMAPA:35451"
<http://purl.obolibrary.org/obo/UBERON_0001779>	"ZFA:0005569"
<http://purl.obolibrary.org/obo/UBERON_0001779>	<http://www.snomedbrowser.com/Codes/Details/280882008>
<http://purl.obolibrary.org/obo/UBERON_0001779>	"MA:0002777"
<http://purl.obolibrary.org/obo/UBERON_0001779>	"Wikipedia:Iris_stroma"
<http://purl.obolibrary.org/obo/UBERON_0001779>	"SCTID:280882008"
<http://purl.obolibrary.org/obo/UBERON_0002217>	"MA:0000322"
<http://purl.obolibrary.org/obo/UBERON_0002217>	"FMA:7501"
<http://purl.obolibrary.org/obo/UBERON_0002217>	"CALOHA:TS-2138"
<http://purl.obolibrary.org/obo/UBERON_0002217>	<http://www.snomedbrowser.com/Codes/Details/113234001>
<http://purl.obolibrary.org/obo/UBERON_0002217>	"OpenCyc:Mx4rv2bBV5wpEbGdrcN5Y29ycA"
<http://purl.obolibrary.org/obo/UBERON_0002217>	"NCIT:C32461"
<http://purl.obolibrary.org/obo/UBERON_0002217>	"galen:SynovialJoint"
<http://purl.obolibrary.org/obo/UBERON_0002217>	"ZFA:0005153"
<http://purl.obolibrary.org/obo/UBERON_0002217>	"TAO:0005153"
<http://purl.obolibrary.org/obo/UBERON_0002217>	"AEO:0000183"
<http://purl.obolibrary.org/obo/UBERON_0002217>	"EHDAA2:0003183"
<http://purl.obolibrary.org/obo/UBERON_0002217>	<http://en.wikipedia.org/wiki/Synovial_joint>
<http://purl.obolibrary.org/obo/UBERON_0002217>	"SCTID:113234001"
<http://purl.obolibrary.org/obo/UBERON_0002217>	"Wikipedia:Synovial_joint"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"TAO:0000545"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"EV:0100275"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"BM:Me"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"DMBA:17352"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"BAMS:Md"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"GAID:590"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"OpenCyc:Mx4rwCqnXJwpEbGdrcN5Y29ycA"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"EHDAA:7588"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"MAT:0000367"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"MIAA:0000111"
<http://purl.obolibrary.org/obo/UBERON_0001896>	<http://linkedlifedata.com/resource/umls/id/C0025148>
<http://purl.obolibrary.org/obo/UBERON_0001896>	"OpenCyc:Mx4rvVjxSJwpEbGdrcN5Y29ycA"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"EMAPA:17550"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"UMLS:C1269575"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"AAO:0010486"
<http://purl.obolibrary.org/obo/UBERON_0001896>	<http://en.wikipedia.org/wiki/Bone_marrow_of_ovary_oblongata>
<http://purl.obolibrary.org/obo/UBERON_0001896>	"NCIT:C12442"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"EFO:0000924"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"VHOG:0000181"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"ZFA:0000545"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"BTO:0000041"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"CALOHA:TS-0607"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=698"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"XAO:0003100"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"UMLS:C0025148"
<http://purl.obolibrary.org/obo/UBERON_0001896>	<http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=698>
<http://purl.obolibrary.org/obo/UBERON_0001896>	<http://linkedlifedata.com/resource/umls/id/C1269575>
<http://purl.obolibrary.org/obo/UBERON_0001896>	"MAT:0000111"
<http://purl.obolibrary.org/obo/UBERON_0001896>	<http://www.snomedbrowser.com/Codes/Details/279104005>
<http://purl.obolibrary.org/obo/UBERON_0001896>	"MESH:D008526"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"MA:0000206"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"FMA:62004"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"BIRNLEX:957"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"MBA:354"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"EHDAA2:0001088"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"BAMS:MY"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"Wikipedia:Bone_marrow_of_ovary_oblongata"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"SCTID:279104005"
<http://purl.obolibrary.org/obo/CL_0000988>	"FMA:70366"
<http://purl.obolibrary.org/obo/CL_0000988>	"FMA:83598"
<http://purl.obolibrary.org/obo/CL_0000988>	"BTO:0000574"
<http://purl.obolibrary.org/obo/CL_0000988>	"CALOHA:TS-2017"
<http://purl.obolibrary.org/obo/UBERON_0005956>	"FMA:9473"
<http://purl.obolibrary.org/obo/UBERON_0005956>	<http://www.snomedbrowser.com/Codes/Details/264070001>
<http://purl.obolibrary.org/obo/UBERON_0005956>	<http://en.wikipedia.org/wiki/Aortic_vestibule>
<http://purl.obolibrary.org/obo/UBERON_0005956>	"EMAPA:37925"
<http://purl.obolibrary.org/obo/UBERON_0005956>	"SCTID:264070001"
<http://purl.obolibrary.org/obo/UBERON_0005956>	"Wikipedia:Aortic_vestibule"
<http://purl.obolibrary.org/obo/UBERON_0001048>	"NCIT:C34275"
<http://purl.obolibrary.org/obo/UBERON_0001048>	"BTO:0001886"
<http://purl.obolibrary.org/obo/UBERON_0001048>	"FMA:86589"
<http://purl.obolibrary.org/obo/UBERON_0001048>	"EHDAA2:0003171"
<http://purl.obolibrary.org/obo/UBERON_0001048>	"EFO:0001652"
<http://purl.obolibrary.org/obo/UBERON_0001048>	<http://en.wikipedia.org/wiki/Primordium>
<http://purl.obolibrary.org/obo/UBERON_0001048>	"FBbt:00005495"
<http://purl.obolibrary.org/obo/UBERON_0001048>	"MAT:0000482"
<http://purl.obolibrary.org/obo/UBERON_0001048>	"AEO:0000171"
<http://purl.obolibrary.org/obo/UBERON_0001048>	"UMLS:C0678727"
<http://purl.obolibrary.org/obo/UBERON_0001048>	"XAO:0003043"
<http://purl.obolibrary.org/obo/UBERON_0001048>	<http://linkedlifedata.com/resource/umls/id/C0678727>
<http://purl.obolibrary.org/obo/UBERON_0001048>	"Wikipedia:Primordium"
<http://purl.obolibrary.org/obo/UBERON_0003443>	"MA:0000556"
<http://purl.obolibrary.org/obo/UBERON_0003443>	"EMAPA:37267"
<http://purl.obolibrary.org/obo/UBERON_0004493>	"MA:0002441"
<http://purl.obolibrary.org/obo/UBERON_0004493>	"FMA:261726"
<http://purl.obolibrary.org/obo/UBERON_0004493>	"EMAPA:32688"
<http://purl.obolibrary.org/obo/UBERON_0004764>	"MA:0002837"
<http://purl.obolibrary.org/obo/UBERON_0004764>	<http://en.wikipedia.org/wiki/Intramembranous_ossification>
<http://purl.obolibrary.org/obo/UBERON_0004764>	"Wikipedia:Intramembranous_ossification"
<http://purl.obolibrary.org/obo/UBERON_0004271>	"EMAPA:37707"
<http://purl.obolibrary.org/obo/UBERON_0004271>	"MA:0000491"
<http://purl.obolibrary.org/obo/UBERON_0012429>	"FMA:14073"
<http://purl.obolibrary.org/obo/UBERON_0012429>	<http://linkedlifedata.com/resource/umls/id/C0229619>
<http://purl.obolibrary.org/obo/UBERON_0012429>	"UMLS:C0229619"
<http://purl.obolibrary.org/obo/UBERON_0012429>	"CALOHA:TS-2142"
<http://purl.obolibrary.org/obo/UBERON_0012429>	"NCIT:C13051"
<http://purl.obolibrary.org/obo/UBERON_0003061>	"TAO:0000094"
<http://purl.obolibrary.org/obo/UBERON_0003061>	<http://en.wikipedia.org/wiki/Blood_island_of_umbilical_vesicle>
<http://purl.obolibrary.org/obo/UBERON_0003061>	"TE:E5.11.2.0.0.0.4"
<http://purl.obolibrary.org/obo/UBERON_0003061>	"VHOG:0000085"
<http://purl.obolibrary.org/obo/UBERON_0003061>	"AAO:0011006"
<http://purl.obolibrary.org/obo/UBERON_0003061>	"EFO:0003489"
<http://purl.obolibrary.org/obo/UBERON_0003061>	"XAO:0000067"
<http://purl.obolibrary.org/obo/UBERON_0003061>	"EHDAA:207"
<http://purl.obolibrary.org/obo/UBERON_0003061>	"NCIT:C34113"
<http://purl.obolibrary.org/obo/UBERON_0003061>	"ZFA:0000094"
<http://purl.obolibrary.org/obo/UBERON_0003061>	<http://linkedlifedata.com/resource/umls/id/C1511224>
<http://purl.obolibrary.org/obo/UBERON_0003061>	"UMLS:C1511224"
<http://purl.obolibrary.org/obo/UBERON_0003061>	"Wikipedia:Blood_island_of_umbilical_vesicle"
<http://purl.obolibrary.org/obo/UBERON_0001985>	<http://en.wikipedia.org/wiki/Corneal_endothelium>
<http://purl.obolibrary.org/obo/UBERON_0001985>	"UMLS:C0014259"
<http://purl.obolibrary.org/obo/UBERON_0001985>	"NCIT:C12707"
<http://purl.obolibrary.org/obo/UBERON_0001985>	<http://www.snomedbrowser.com/Codes/Details/368827009>
<http://purl.obolibrary.org/obo/UBERON_0001985>	"ZFA:0001687"
<http://purl.obolibrary.org/obo/UBERON_0001985>	"FMA:63882"
<http://purl.obolibrary.org/obo/UBERON_0001985>	<http://linkedlifedata.com/resource/umls/id/C0014259>
<http://purl.obolibrary.org/obo/UBERON_0001985>	"MA:0001242"
<http://purl.obolibrary.org/obo/UBERON_0001985>	"EMAPA:35935"
<http://purl.obolibrary.org/obo/UBERON_0001985>	"GAID:891"
<http://purl.obolibrary.org/obo/UBERON_0001985>	"TAO:0002186"
<http://purl.obolibrary.org/obo/UBERON_0001985>	"MESH:D004728"
<http://purl.obolibrary.org/obo/UBERON_0001985>	"CALOHA:TS-0172"
<http://purl.obolibrary.org/obo/UBERON_0001985>	"SCTID:368827009"
<http://purl.obolibrary.org/obo/UBERON_0001985>	"Wikipedia:Corneal_endothelium"
<http://purl.obolibrary.org/obo/UBERON_0002091>	<http://linkedlifedata.com/resource/umls/id/C0222646>
<http://purl.obolibrary.org/obo/UBERON_0002091>	"MIAA:0000278"
<http://purl.obolibrary.org/obo/UBERON_0002091>	"VSAO:0000076"
<http://purl.obolibrary.org/obo/UBERON_0002091>	"MAT:0000278"
<http://purl.obolibrary.org/obo/UBERON_0002091>	<http://www.snomedbrowser.com/Codes/Details/322050006>
<http://purl.obolibrary.org/obo/UBERON_0002091>	"FMA:71222"
<http://purl.obolibrary.org/obo/UBERON_0002091>	<http://en.wikipedia.org/wiki/Appendicular_skeleton>
<http://purl.obolibrary.org/obo/UBERON_0002091>	"EFO:0000951"
<http://purl.obolibrary.org/obo/UBERON_0002091>	"AAO:0000747"
<http://purl.obolibrary.org/obo/UBERON_0002091>	"NCIT:C49477"
<http://purl.obolibrary.org/obo/UBERON_0002091>	"UMLS:C0222646"
<http://purl.obolibrary.org/obo/UBERON_0002091>	"VHOG:0001666"
<http://purl.obolibrary.org/obo/UBERON_0002091>	"MA:0000290"
<http://purl.obolibrary.org/obo/UBERON_0002091>	"EMAPA:32729"
<http://purl.obolibrary.org/obo/UBERON_0002091>	"XAO:0003166"
<http://purl.obolibrary.org/obo/UBERON_0002091>	"Wikipedia:Appendicular_skeleton"
<http://purl.obolibrary.org/obo/UBERON_0002091>	"SCTID:322050006"
<http://purl.obolibrary.org/obo/CL_0000056>	"CALOHA:TS-0650"
<http://purl.obolibrary.org/obo/CL_0000056>	"FBbt:00005083"
<http://purl.obolibrary.org/obo/CL_0000056>	"FMA:70335"
<http://purl.obolibrary.org/obo/CL_0000056>	"BTO:0000222"
<http://purl.obolibrary.org/obo/CL_0000056>	"VHOG:0001529"
<http://purl.obolibrary.org/obo/UBERON_0007278>	"TAO:0002234"
<http://purl.obolibrary.org/obo/UBERON_0007278>	"ZFA:0001722"
<http://purl.obolibrary.org/obo/UBERON_0007281>	"EFO:0003446"
<http://purl.obolibrary.org/obo/UBERON_0007281>	"XAO:0004086"
<http://purl.obolibrary.org/obo/UBERON_0007281>	"TAO:0001187"
<http://purl.obolibrary.org/obo/UBERON_0007281>	"ZFA:0001187"
<http://purl.obolibrary.org/obo/UBERON_0001508>	"GAID:471"
<http://purl.obolibrary.org/obo/UBERON_0001508>	"EHDAA2:0000132"
<http://purl.obolibrary.org/obo/UBERON_0001508>	<http://en.wikipedia.org/wiki/Arch_of_aorta>
<http://purl.obolibrary.org/obo/UBERON_0001508>	"MA:0000475"
<http://purl.obolibrary.org/obo/UBERON_0001508>	<http://www.snomedbrowser.com/Codes/Details/181300001>
<http://purl.obolibrary.org/obo/UBERON_0001508>	"EFO:0002526"
<http://purl.obolibrary.org/obo/UBERON_0001508>	"FMA:3768"
<http://purl.obolibrary.org/obo/UBERON_0001508>	"EMAPA:17613"
<http://purl.obolibrary.org/obo/UBERON_0001508>	"BTO:0000157"
<http://purl.obolibrary.org/obo/UBERON_0001508>	"VHOG:0001196"
<http://purl.obolibrary.org/obo/UBERON_0001508>	"Wikipedia:Arch_of_aorta"
<http://purl.obolibrary.org/obo/UBERON_0001508>	"SCTID:181300001"
<http://purl.obolibrary.org/obo/CL_0000000>	"CALOHA:TS-2035"
<http://purl.obolibrary.org/obo/CL_0000000>	"XAO:0003012"
<http://purl.obolibrary.org/obo/CL_0000000>	"VHOG:0001533"
<http://purl.obolibrary.org/obo/CL_0000000>	"GO:0005623"
<http://purl.obolibrary.org/obo/CL_0000000>	"FMA:68646"
<http://purl.obolibrary.org/obo/CL_0000000>	"WBbt:0004017"
<http://purl.obolibrary.org/obo/CL_0000000>	"KUPO:0000002"
<http://purl.obolibrary.org/obo/CL_0000000>	"MESH:D002477"
<http://purl.obolibrary.org/obo/UBERON_0005564>	"ZFA:0001262"
<http://purl.obolibrary.org/obo/UBERON_0005564>	"EMAPA:17204"
<http://purl.obolibrary.org/obo/UBERON_0005564>	"EFO:0003651"
<http://purl.obolibrary.org/obo/UBERON_0005564>	"TAO:0001262"
<http://purl.obolibrary.org/obo/UBERON_0005564>	"EHDAA:5927"
<http://purl.obolibrary.org/obo/UBERON_0005564>	"WBbt:0008366"
<http://purl.obolibrary.org/obo/UBERON_0005564>	"RETIRED_EHDAA2:0002148"
<http://purl.obolibrary.org/obo/UBERON_0000489>	"VHOG:0001730"
<http://purl.obolibrary.org/obo/UBERON_0000489>	"FMA:55671"
<http://purl.obolibrary.org/obo/UBERON_0000489>	"AAO:0010016"
<http://purl.obolibrary.org/obo/UBERON_0000489>	"TAO:0001490"
<http://purl.obolibrary.org/obo/UBERON_0000489>	"BILA:0000072"
<http://purl.obolibrary.org/obo/UBERON_0000489>	"TGMA:0001857"
<http://purl.obolibrary.org/obo/UBERON_0000489>	"HAO:0000072"
<http://purl.obolibrary.org/obo/UBERON_0000489>	"AEO:0000072"
<http://purl.obolibrary.org/obo/UBERON_0000489>	"XAO:0003165"
<http://purl.obolibrary.org/obo/UBERON_0000489>	"EHDAA2:0003072"
<http://purl.obolibrary.org/obo/UBERON_0000489>	"CARO:0000072"
<http://purl.obolibrary.org/obo/UBERON_0000489>	"ZFA:0001490"
<http://purl.obolibrary.org/obo/UBERON_0005422>	"VHOG:0001066"
<http://purl.obolibrary.org/obo/UBERON_0005422>	"ZFA:0001385"
<http://purl.obolibrary.org/obo/UBERON_0005422>	"EMAPA:16892"
<http://purl.obolibrary.org/obo/UBERON_0005422>	"EHDAA2:0003194"
<http://purl.obolibrary.org/obo/UBERON_0005422>	"EFO:0003681"
<http://purl.obolibrary.org/obo/UBERON_0005422>	"TAO:0001385"
<http://purl.obolibrary.org/obo/CL_0000499>	"FMA:83624"
<http://purl.obolibrary.org/obo/CL_0000499>	"BTO:0002064"
<http://purl.obolibrary.org/obo/UBERON_0007499>	"AEO:0000115"
<http://purl.obolibrary.org/obo/UBERON_0007499>	"EHDAA2:0003115"
<http://purl.obolibrary.org/obo/UBERON_0012254>	<http://www.snomedbrowser.com/Codes/Details/281470000>
<http://purl.obolibrary.org/obo/UBERON_0012254>	"SCTID:281470000"
<http://purl.obolibrary.org/obo/UBERON_0000108>	"BilaDO:0000007"
<http://purl.obolibrary.org/obo/UBERON_0000108>	"WBls:0000005"
<http://purl.obolibrary.org/obo/UBERON_0000108>	"OGES:000003"
<http://purl.obolibrary.org/obo/UBERON_0000108>	"XAO:1000003"
<http://purl.obolibrary.org/obo/UBERON_0000108>	"MmusDv:0000007"
<http://purl.obolibrary.org/obo/UBERON_0000108>	"OGES:000016"
<http://purl.obolibrary.org/obo/UBERON_0000108>	<http://en.wikipedia.org/wiki/Blastula>
<http://purl.obolibrary.org/obo/UBERON_0000108>	"OGES:000021"
<http://purl.obolibrary.org/obo/UBERON_0000108>	"BILS:0000108"
<http://purl.obolibrary.org/obo/UBERON_0000108>	"HsapDv:0000006"
<http://purl.obolibrary.org/obo/UBERON_0000108>	"ZFS:0000045"
<http://purl.obolibrary.org/obo/UBERON_0000108>	"OpenCyc:Mx4rEetFnKP2EdqAAAACs4vPlg"
<http://purl.obolibrary.org/obo/UBERON_0000108>	"EFO:0001282"
<http://purl.obolibrary.org/obo/UBERON_0000108>	"Wikipedia:Blastula"
<http://purl.obolibrary.org/obo/GO_0031012>	"Wikipedia:Extracellular_matrix"
<http://purl.obolibrary.org/obo/GO_0031012>	"NIF_Subcellular:nlx_subcell_20090513"
<http://purl.obolibrary.org/obo/UBERON_0019189>	"BTO:0004626"
<http://purl.obolibrary.org/obo/CL_0000221>	"FMA:72549"
<http://purl.obolibrary.org/obo/UBERON_0001145>	"FMA:14346"
